Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
12452546,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,Eli Lilly,0,0,0,0,14,11007,1874,83,5.011739594450374,3.4728557457695786,22.57831325301205,15.009850815728717,1.3004268943436499,1.092353175081379,13.119999999999997,0.1456776947705443,0.3062966915688367,9.089596379113038,14.597353255069372,13.489755018368218,73.90189678672002
12766743,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston Scientific Interventional Technologies,0,0,0,0,20,21252,3618,89,5.003869541182974,3.528624048640565,40.651685393258425,38.78351955628351,1.3582089552238805,1.1511234372075605,22.119999999999997,0.18297401879491432,0.24792703150912107,16.333863764821338,14.138352681039244,18.709511621396103,50.66906171390244
11191537,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,10,352,115,600,BASF Pharma,0,0,0,0,20,25290,4533,153,4.724906243106111,3.4626349370424836,29.627450980392158,17.575731755725734,1.2239135230531657,1.0172425516593373,16.619999999999997,0.13765718067504965,0.2468563864990073,11.906043264426884,12.689900727994704,14.666063409228716,73.22005320460417
10895994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Health and Welfare,0,0,0,0,9,7184,1325,48,4.559245283018868,3.1761715783673954,27.604166666666668,22.199999600664487,1.1735849056603773,0.9261772766210745,15.619999999999997,0.09886792452830188,0.31245283018867925,11.081213836477989,11.767667924528297,12.566665198450288,79.53148781446544
10549446,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,24,28394,5085,180,4.707571288102262,3.202150588603564,28.25,23.160811392469434,1.2918387413962635,0.9681989229681894,16.119999999999997,0.13510324483775812,0.1767944936086529,11.354041297935105,12.622466076696163,14.28968737253555,68.87169247787611
11932132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.024,0.002,0.06,0,0,1700,0,0,0,0,0,0,0,0,0,14,28628,4763,191,5.130799916019315,3.3995303073896577,24.93717277486911,11.521432219380594,1.4663027503674155,1.036614676682174,18.83,0.1872769263069494,0.21016166281755197,10.049779880470425,15.20961578836867,15.474656726614331,57.47455695242452
11567703,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,Smith & Nephew Foundation,Augustine Medical Inc,0,0,0,18,13922,2451,92,4.795593635250918,3.1162898146157687,26.641304347826086,14.552354533057704,1.3618931048551612,0.9668788490979365,15.119999999999997,0.1489188086495308,0.29906160750713995,10.716089262590247,13.18483884128927,14.507925945206487,64.5779194162099
14575942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15968,2973,112,4.506559031281534,3.0605773883090097,26.544642857142858,12.223805155675235,1.300033636057854,0.9910962931141564,15.119999999999997,0.14530776992936428,0.28422468886646485,10.67598025082889,11.488180289270097,14.348710955821954,69.90934188950557
12766751,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22368,3791,123,5.001846478501714,3.4808555598685436,30.821138211382113,24.67461445886959,1.4067528356634134,1.0953817293772758,17.119999999999997,0.16380902136639408,0.2711685571089422,12.393978893099403,14.2909100501187,15.965350392787663,56.540254818322396
11191538,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,0,0,0,Fondo de Investigación Sanitaria,FIS,0,0,0,16,26765,4746,159,4.773493468183734,3.2629576490111942,29.849056603773583,20.945435042136754,1.316055625790139,1.0450523196875896,16.619999999999997,0.15697429414243574,0.22756005056890014,12.002412359166408,12.970341340075855,15.494965258238327,65.19990160532409
12454841,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.51,0.001,0.0001,0,0,35,23,0,0,0,Fondo de Investigación Sanitaria,FIS,Veterans Administration Merit Review,0,0,17,27179,4738,153,4.860278598564795,3.422334237683465,30.96732026143791,21.74415175478031,1.287674124102997,1.0828923138484723,17.119999999999997,0.15217391304347827,0.16800337695230055,12.447797669792555,13.455280709159982,15.530389694158078,66.46593903552701
10549449,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,9,17115,2975,104,4.894117647058824,3.4695159665249378,28.60576923076923,18.77843126983554,1.364033613445378,1.0834875924926508,16.119999999999997,0.16336134453781512,0.23394957983193276,11.507652230122819,13.710131092436978,15.478515440852622,62.40290053329025
11932655,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,202,184,0,0,0,0,0,0,0,18,23747,4153,154,4.860101131712016,3.3270552182407145,26.967532467532468,17.303677054982337,1.3346978088129062,1.0604912844009733,15.119999999999997,0.17722128581748134,0.25716349626775825,10.857901501339981,13.554625571875754,15.617979708109786,66.54751991988269
11567820,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.018,0.11,0.45,0.32,0.039,45,44,88,87,0,0,0,0,0,0,14,18921,3235,125,4.977125193199382,3.495659790798397,25.88,14.693426223776012,1.1715610510046368,0.9917527286321339,14.619999999999997,0.12364760432766615,0.20278207109737248,10.401459041731066,14.275387944358577,13.348371206891418,81.45273508500773
14581122,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.032,0.59,0.017,0.018,0.035,42,0,0,0,0,0,0,0,0,0,20,21418,4045,152,4.451174289245983,3.1417078351110828,26.611842105263158,15.595486417043091,1.2239802224969099,0.9940840462933317,15.119999999999997,0.13794808405438813,0.24177997527812115,10.69991607572702,11.16052410383189,14.07471684083249,76.27525343991935
14575968,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,171,180,0,0,0,0,0,0,0,19,24946,4243,158,5.062455809568702,3.973938236036716,26.854430379746834,28.729093966210037,1.1322177704454395,1.052104169125779,15.119999999999997,0.1437662031581428,0.27079896299787887,10.799278633161991,14.747744520386522,14.353969737903927,83.79212978487281
11191542,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SmithKline Beecham,0,0,0,0,18,16363,2611,64,5.351972424358483,3.774360839651973,40.796875,45.42084679321488,1.384527001148985,1.044475497602636,26.83,0.17464572960551514,0.1903485254691689,16.388608291842207,16.18336269628495,18.377959752453624,48.2951875777959
12457784,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,5804,0,0,0,Ford,Bristol-Myers Squibb,0,0,0,20,27826,4909,162,4.818904053778773,3.4774862613096373,30.30246913580247,32.63330796742122,1.3330617233652475,1.088248214109901,17.119999999999997,0.1590955388062742,0.2566714198411082,12.184625869843497,13.226848645345282,15.672432809224304,63.30097203046057
10898185,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.006,0,0,0,29,0,0,0,0,0,0,0,0,0,8,12260,2056,72,5.070525291828794,3.5363096654518396,28.555555555555557,20.281045677467375,1.4153696498054475,1.1094325121486523,16.119999999999997,0.18531128404669261,0.34824902723735407,11.496346735840902,14.748696498054475,16.27048610459338,58.11083873757026
11937116,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Schering,0,0,0,0,9,21428,3948,156,4.593211752786221,3.3767974625913473,25.307692307692307,14.632537929323874,1.2393617021276595,1.1431840527332577,14.619999999999997,0.1453900709219858,0.22644376899696048,10.181232951445718,12.036291793313069,14.087283857808668,76.29769230769234
11568790,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8904,1561,60,4.825112107623318,3.3356327586959287,26.016666666666666,15.403600356890667,1.304932735426009,1.0215026598376797,15.119999999999997,0.1441383728379244,0.25624599615631005,10.464322015801837,13.377296604740547,14.191785591663535,70.030773916293
15118975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.9,0.02,0.01,75,154,156,80,0,0,0,0,0,0,15,23649,4062,117,4.926144756277695,3.307734715073886,34.717948717948715,24.39044688406188,1.3559822747415067,1.0351405672475518,19.119999999999997,0.15115706548498276,0.1760216642048252,13.947642313373478,13.769453471196453,16.21598211873797,56.88018160815061
14582037,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,Ontario Heart Foundation,Aventis,Natural Source Vitamin E Producers Association,King Pharmaceuticals,Population Health Institute Chair in Diabetes Research,10,17781,3062,89,4.924559111691705,3.4579460337833807,34.40449438202247,24.30942536114691,1.2873938602220771,1.0223336757655113,19.119999999999997,0.13291966035271063,0.23546701502286088,13.814965616950074,13.765630306988896,15.345609500754396,63.00091762745947
15463829,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0001,0,0,0,24,86,0,0,0,0,0,0,0,0,18,14907,2704,102,4.624260355029586,3.0741392967946233,26.50980392156863,12.386310790977173,1.2988165680473374,0.9798409723450333,15.119999999999997,0.15236686390532544,0.23372781065088757,10.664868314189583,12.181301775147926,14.610463261953747,70.04766736280313
11937123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,160,101,0,0,0,0,0,0,0,8,14985,2758,122,4.597897026831037,3.2514647686996287,22.60655737704918,11.51682734164847,1.2530819434372733,0.9955298813255261,13.119999999999997,0.14829586656997826,0.22842639593908629,9.101941297447665,12.162799129804203,13.588979332752253,77.87861184750177
11576573,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,140,0,0,0,0,0,0,0,0,8,14603,2579,91,4.77665761923226,3.1750918441892706,28.34065934065934,20.279831130252308,1.316013958898798,1.0211903462458243,16.119999999999997,0.1709965102753005,0.24389298177588212,11.404662340373857,13.02632027917797,15.705129121369687,66.73444984639248
15120684,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,0,9,13954,2568,88,4.558800623052959,3.0437096971712134,29.181818181818183,19.738255902726173,1.2577881619937694,0.9758981810837233,16.619999999999997,0.1277258566978193,0.235202492211838,11.723817615406402,11.724003115264797,14.158211354625415,70.80657604078166
14583368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0,0,0,23,12,0,0,0,0,0,0,0,0,5,11206,1919,66,4.988014590932777,3.593291479655401,29.075757575757574,18.981213875473834,1.334549244398124,1.0918090203002058,16.619999999999997,0.15581031787389266,0.30328295987493487,11.692627157452588,14.250401250651375,15.288399677052276,64.4202399845248
14579210,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.018,0.906,0.696,0.453,0.448,308,0,0,0,0,Abbot,FCCM,0,0,0,9,28664,4953,163,4.947304663840097,3.603401241651028,30.386503067484664,38.286658404332606,1.25600646073087,1.0496504683786199,17.119999999999997,0.15667272360185747,0.241671714112659,12.21727031643461,13.979931354734504,15.593804702193445,69.7345528086715
15792759,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0015,0.204,0.05,0.43,0,0,0,0,0,0,0,0,0,0,0,17,9550,1754,56,4.619726339794755,3.3121806237143914,31.321428571428573,17.39394580448469,1.2862029646522235,1.1194486455537211,17.619999999999997,0.1807297605473204,0.3033067274800456,12.600863332790357,12.033181299885975,16.72101197918821,66.23097919042192
15464767,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,9,9417,1627,67,4.919483712354026,3.4977107577802014,24.28358208955224,11.433345662352114,1.3847572218807622,1.1002579109118618,14.119999999999997,0.1800860479409957,0.3355869698832207,9.785467254997295,13.989698832206518,15.075618077628494,65.036703207992
11943442,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31442,5214,201,5.139048714998082,3.345223716198743,25.940298507462686,12.392595285510122,1.5638665132336018,1.0959234663974735,19.33,0.22880705792098197,0.21595703874184888,10.467642226153467,15.22561565017261,17.046789039813874,48.2024899953627
11576802,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.44,0.79,0.02,0.001,0.07,0,0,0,0,0,0,0,0,0,0,24,25830,4563,195,4.765724304185842,3.158829274458558,23.4,13.074489207660738,1.3971071663379355,1.0299261690229136,13.619999999999997,0.1529695375849222,0.2465483234714004,9.421187815033969,13.118185404339247,13.937349000718779,64.88873372781066
15120713,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,Schwarz Pharma GmbH,0,0,0,0,14,19102,3423,134,4.724802804557406,3.359293408433261,25.544776119402986,16.292724365272175,1.2722757814782355,1.074836519296663,14.619999999999997,0.15425065731814197,0.2182296231375986,10.279610710688452,12.8023605024832,14.46900713063133,73.27252112574728
16139183,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0025,0.01,0.03,0.0288,0.0003,0,0,0,0,0,Novartis Pharmaceuticals,Oxcarbazepine Study Group,PA,Wichita Falls,0,26,32738,5766,200,4.8269164065209855,3.5801142634575003,28.83,15.371483746301598,1.2396808879639265,1.0554173496305774,16.119999999999997,0.14637530350329517,0.2098508498092265,11.590550121401318,13.309288935137012,14.864588204586973,72.69554687825183
14586349,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University of Michigan Advisory Council on Clinical Research,University of Michigan Office of the Vice President for Research,University of Michigan Center for Clinical Investigation and Therapeutics,St Joseph Mercy Health,Society for Maternal-Fetal Medicine,12,12622,2084,84,5.15978886756238,3.4761232280573737,24.80952380952381,13.804553282767813,1.5287907869481765,1.1409470395757826,18.83,0.21209213051823417,0.32341650671785027,10.008646376016818,15.384395393474087,16.233478466756825,52.3176327575176
14580749,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9607,1818,77,4.4372937293729375,3.2378940516113013,23.61038961038961,14.470619821006327,1.2480748074807482,1.0327823621652643,13.619999999999997,0.13586358635863585,0.34378437843784376,9.4985012786993,11.179031903190317,13.360805936139698,77.28332583258326
15464768,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6803,1198,50,4.800500834724541,3.322453384294434,23.96,11.455254564733913,1.4265442404006679,1.1056266107552783,13.619999999999997,0.1986644407345576,0.3564273789649416,9.663465776293824,13.301736227045073,15.59284089910409,61.82995726210352
15794968,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8718,529,287,425,0,World Health Organization,National Institute of Allergy and Infectious Diseases,USA National Institutes of Health,WHO,Children s Vaccine Program,23,33518,5895,183,4.826293469041561,3.4433740218389937,32.21311475409836,30.72071003183985,1.3250212044105174,1.0776984282924593,18.119999999999997,0.1665818490245971,0.24274809160305344,12.951878641249184,13.229272264631042,16.362612587738603,62.04189463146041
11943525,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0,30,10,0,0,0,0,0,0,0,0,12,16707,2897,91,4.896789782533656,3.467695239068129,31.835164835164836,27.039585687269582,1.3041076976182258,1.111667072370189,17.619999999999997,0.1629271660338281,0.19986192613047982,12.799236800479466,13.651515360717983,16.139637504417184,64.19479647380582
11576803,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,26,14,12,0,0,0,0,0,0,0,10,22344,3818,135,4.973546359350445,3.538934540881749,28.28148148148148,20.01217981811116,1.2773703509690937,1.0062573456966297,16.119999999999997,0.14091147197485596,0.27763226820324777,11.368957181382536,14.185573598742796,14.533414602621043,70.06376460431099
15120768,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.06,0.08,0.09,0.04,0.03,0,0,0,0,0,0,0,0,0,0,36,32653,5863,178,4.701176871908579,3.283449545998249,32.938202247191015,18.235793979439443,1.3627835579055092,1.0871003233294778,18.119999999999997,0.157086815623401,0.2263346409687873,13.238115625125767,12.47926317584854,16.12375487996654,58.11123572029504
16139778,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,49,0,0,Swedish Council on Technology Assessment in Health Care and Research,Pernilla Åsenlöf,Department of Public Health and Caring Sciences / Section of Caring Sciences,Uppsala University,Swedish Research Council,30,71347,11810,402,5.160965283657917,3.5295230291920534,29.378109452736318,21.100550592808244,1.514225232853514,1.1453055343068756,21.33,0.22294665537679934,0.13581710414902626,11.840422443245247,15.259932260795932,17.74943550312306,48.91276420606536
14586350,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Memorial Medical Center,Society for Maternal-Fetal Medicine,0,0,0,12,13919,2467,96,4.77827320632347,3.335383520596144,25.697916666666668,11.526737605435521,1.3684637211187678,1.0663114784905574,14.619999999999997,0.17470612079448722,0.2136197811106607,10.349049114984462,13.111876773408998,15.233630647137872,64.9795837766856
14581111,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,319,360,0,0,0,0,0,0,0,0,15,31244,5492,208,4.8104515659140565,3.4583053907341985,26.403846153846153,17.297912096938617,1.306081573197378,1.0157097102330725,15.119999999999997,0.15349599417334303,0.1906409322651129,10.6229368592078,13.279278951201746,14.629873638275214,69.54059506134797
15464773,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16417,2971,119,4.688993604846853,3.534182768625077,24.96638655462185,14.82721545632532,1.1851228542578256,1.0443598292849727,14.119999999999997,0.13766408616627399,0.1958936385055537,10.04162025631525,12.610811174688653,13.720005893598469,81.23272417684679
15795719,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,500,180,0,0,0,0,0,0,0,19,25990,4357,153,5.0934128987835665,3.653462983255392,28.477124183006534,15.175328387724154,1.406013311911866,1.1502267401735016,16.119999999999997,0.18085838879963279,0.1693826027082855,11.463193028722467,14.885297222859762,16.09379574214044,58.98199276650453
11948033,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Novartis Pharma AG,0,0,0,0,25,40795,7495,218,4.56971314209473,3.334267114002351,34.38073394495413,20.352356840226882,1.2552368245496999,1.0475670974664257,19.119999999999997,0.14062708472314878,0.1399599733155437,13.808544411870912,11.679557038025347,15.690469604078817,65.74551968896697
15120931,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0.044,0.028,0.013,0.182,0.092,10,500,0,0,0,0,0,0,0,0,10,13217,2357,108,4.762409843020789,3.3766745523216963,21.824074074074073,13.350647506929198,1.3207467119219347,1.0760993771224068,12.619999999999997,0.17946542214679678,0.3054730589732711,8.801415798488348,13.163377174374205,14.434950587195996,72.94839298621915
16517330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0,0,30,0,0,0,0,0,0,0,0,0,17,23911,4225,155,4.801420118343195,3.4932426475850025,27.258064516129032,13.567933313935292,1.261301775147929,1.1072998881843565,15.619999999999997,0.14650887573964497,0.1706508875739645,10.961829356747472,13.201297041420116,14.54537472429799,72.46193433861427
14586357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,12,6939,1249,45,4.694155324259407,3.363783275982271,27.755555555555556,16.46091176580496,1.3899119295436348,1.1235687003741939,15.619999999999997,0.17934347477982385,0.3498799039231385,11.173959612134153,12.556797437950358,15.874770532903842,61.076561871719605
16139813,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45,21,0,0,0,0,0,0,0,0,14,22968,4218,108,4.61877667140825,3.3828156200825426,39.05555555555556,25.132855709948117,1.1936936936936937,1.0372726879884746,21.619999999999997,0.14201043148411568,0.18634423897581792,15.679026394815871,11.895078236130868,16.582946527625058,66.20712462462464
16905024,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,183,0,0,0,Wellcome Trust,0,0,0,0,18,19922,3604,135,4.640954495005549,3.219915955608397,26.696296296296296,13.967592594882909,1.2766370699223086,0.9766229357804997,15.119999999999997,0.1293007769145394,0.24056603773584906,10.730238829284335,12.273940066592672,13.742902690626746,71.73476314383198
15464786,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wellcome Trust,0,0,0,0,22,2213,448,27,4.28125,3.414196739146968,16.59259259259259,22.88980165800962,1.1383928571428572,1.070975233984068,5.41,0.18080357142857142,0.45982142857142855,6.709358465608466,10.636964285714285,13.023866798666859,93.68548280423282
15797671,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Foundation of Dietetic Research,0,0,0,0,13,10334,1828,61,4.816192560175055,3.567186149132251,29.9672131147541,19.104072177692686,1.2850109409190371,1.097051056459609,16.619999999999997,0.16411378555798686,0.24179431072210067,12.052530760124835,13.218643326039384,15.798050685649141,67.70635308677406
16522386,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,Department of Obstetrics and Gynecology,Bnai-Zion Medical Center,Office of the Ministry of Health,0,0,12,16500,3040,111,4.57171052631579,3.234824447896337,27.38738738738739,13.622956007597256,1.3092105263157894,1.1052202817888475,15.619999999999997,0.17203947368421052,0.18651315789473685,11.02377074442864,11.846973684210528,15.529459922849668,68.27759127548603
