Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
20816546,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239,120,119,116,108,0,0,0,0,0,21,35827,6223,215,4.8894423911296805,3.4231221724385863,28.94418604651163,19.015405735674626,1.370400128555359,1.0606795196149708,16.119999999999997,0.1793347260163908,0.21645508597139643,11.649408309011207,13.674073597943114,16.144508492727308,61.52080028700733
16442912,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,18,18276,3213,122,4.79707438530968,3.0819894443363087,26.33606557377049,11.230574159970928,1.3840647370059134,1.025675658816567,15.119999999999997,0.16059757236227826,0.2549019607843137,10.598665258453108,13.202664176781823,14.877801539695884,63.012016691922696
18707986,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,44,8576,8542,8502,0,0,0,0,0,17,24713,4371,147,4.805536490505605,3.41824108076859,29.73469387755102,20.428065079324064,1.2580645161290323,1.0644723446253834,16.619999999999997,0.15602836879432624,0.22695035460992907,11.95628889853814,13.161455044612218,15.434010401949298,70.2220276497696
19195785,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.02,0.11,0.06,0.28,0.01,0,0,0,0,0,0,0,0,0,0,19,27714,4973,119,4.688920168912126,3.219690010128988,41.78991596638655,29.125931700986076,1.3024331389503319,0.9976678661090932,22.619999999999997,0.14015684697365774,0.2041021516187412,16.772029125344087,12.272406997788053,16.954822765917157,54.2323917389196
19748319,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,13,292,176,0,0,0,0,0,0,0,21,38790,6900,182,4.780579710144927,3.461125247811005,37.91208791208791,36.439808343083065,1.2731884057971015,1.0339958965656664,20.619999999999997,0.14884057971014492,0.22260869565217392,15.224371396719224,12.862666666666662,16.69955669828396,60.642491638796
18773998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,15646,2632,75,5.068768996960486,3.5580943321038854,35.093333333333334,24.130374115519945,1.3727203647416413,1.1515686266067353,19.619999999999997,0.18541033434650456,0.2864741641337386,14.111497467071937,14.601626139817625,17.701269529620493,55.08312380952384
21481449,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,23,36486,6756,189,4.590142095914742,3.5028190711748945,35.74603174603175,31.03479597640137,1.0757844878626406,1.0519284658701102,19.619999999999997,0.12226169330965068,0.20796329188869153,14.34731737573656,11.776394316163408,15.071842193948218,79.54141010459841
19815268,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,481,243,238,0,0,0,0,0,0,0,22,39323,6838,208,4.891342497806376,3.490689835777309,32.875,24.97464898226679,1.3540508920737058,1.0712466285985167,18.119999999999997,0.1806083650190114,0.21482889733840305,13.222243346007605,13.598660427025447,17.04934077108582,58.91416953056452
21546436,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,23,29706,5153,150,4.913836600038812,3.5600914940660466,34.35333333333333,37.78660262325269,1.3006015913060354,1.0993147916773416,19.119999999999997,0.16029497380166893,0.1783427129827285,13.805451322854001,13.703489229575002,16.534794864496952,61.9354720421761
20430262,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0014,0.0003,0.027,0.037,0,200,0,0,0,0,0,0,0,0,0,22,23093,4110,134,4.753284671532847,3.5336518248834445,30.671641791044777,18.428800653456996,1.2177615571776155,1.0474052255181954,17.119999999999997,0.14768856447688564,0.2321167883211679,12.327732142208667,12.832681265206812,15.287792698408342,72.68065584486331
21571150,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,96,83,70,74,0,0,0,0,0,26,34096,5886,172,4.9582059123343525,3.5900769180797427,34.22093023255814,40.814915620901424,1.261467889908257,1.0213280893577024,19.119999999999997,0.14780835881753313,0.24142031940197078,13.74749543655027,13.966741420319401,15.977242318892316,65.38057232771496
23639600,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,50,93,84,30,0,0,0,0,0,16,25338,4546,140,4.7188737351517815,3.3993696637445074,32.47142857142857,20.238307880308835,1.2820061592608887,1.0872471145944045,18.119999999999997,0.16893972723273207,0.19643642762868455,13.056147319464522,12.592468103827539,16.50926681510361,65.41877892652884
19520613,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,20,23993,4317,135,4.692378966875145,3.315139230236076,31.977777777777778,24.19493800107001,1.2663886958536021,1.0097420334203717,17.619999999999997,0.14570303451470928,0.23071577484364142,12.849392324916995,12.446643502432241,15.460244139039887,67.24107188634083
19857447,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,16,36762,6662,273,4.6534073851696185,3.340522844825161,24.4029304029304,15.908247682329577,1.31717202041429,1.1034952664403803,14.119999999999997,0.1655658961272891,0.17066946862803964,9.827398519623078,12.420948664064841,14.61199433495285,70.63327271397672
21056464,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,104,54,50,0,0,0,0,0,0,24,32369,5672,172,4.843970380818053,3.373920375973222,32.97674418604651,22.74469374230509,1.3832863187588151,1.0924153045022866,18.119999999999997,0.1785966149506347,0.21385754583921016,13.26213632039886,13.31814527503526,16.99300056988393,56.33758208416705
22341424,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,19,18623,3239,108,4.884841000308738,3.5742389356981814,29.99074074074074,21.071083685242062,1.202840382834208,1.0970056111802908,16.619999999999997,0.14541525162087063,0.2599567767829577,12.054462396944645,13.621747452917571,15.0591842760365,74.63410176037416
20472510,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,400,0,0,0,0,0,0,0,0,27,27232,4877,149,4.748820996514251,3.6362303261157014,32.73154362416108,27.558691882540423,1.22431822841911,1.0557524102872986,18.119999999999997,0.14906704941562435,0.21693664137789626,13.152244269430682,12.763428337092474,15.74792760005857,70.0351610972198
19890271,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.007,0.012,0.001,0.003,0.144,24,60,0,0,0,0,0,0,0,0,18,41719,7684,259,4.598516397709527,3.2876425291254407,29.667953667953668,49.72316556554212,1.1784226965122333,1.0260376636310413,16.619999999999997,0.13599687662675689,0.15681936491410722,11.92158021783217,11.945762623633524,14.604113336858529,77.0274669020921
19556026,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25345,4269,111,5.05106582337784,3.422281709883754,38.45945945945946,26.96522467036649,1.4399156711173577,1.0933082486821526,21.119999999999997,0.18435230733192784,0.1906769735301007,15.457524706716555,14.44525650035137,18.34055694640827,45.98178287212019
21737493,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20574,3425,120,5.113576642335766,3.6774452529220816,28.541666666666668,23.250154362307974,1.4,1.0606067097621346,20.83,0.19445255474452555,0.24554744525547445,11.494447688564478,15.002195620437956,16.58743788028819,59.425208333333345
20595459,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27500,4887,142,4.7788009003478615,3.816017574594026,34.41549295774648,39.970422212968025,1.3032535297728667,1.0333157595004308,19.119999999999997,0.1761817065684469,0.20257826887661143,13.836669865725973,12.908377327603844,17.196127592270162,61.64802602910282
19909879,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,192,-2,0,0,0,0,0,0,0,22,27805,5357,161,4.37651670711219,3.3516675651224848,33.27329192546584,20.14881745216073,1.1103229419451186,1.0252029302287096,18.619999999999997,0.1274967332462199,0.17080455478812767,13.360315463484824,10.563852902744074,14.895465901234719,79.12928780709515
21227540,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26945,4582,165,4.993670886075949,3.677955369317267,27.76969696969697,17.70476862951578,1.3784373635966827,1.0761750788792874,15.619999999999997,0.1569183762549105,0.19140113487560018,11.170646138380754,14.317564382365777,15.054347708500266,62.032956615478255
20621562,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,379,384,0,0,0,0,0,0,0,22,36125,6560,164,4.670121951219512,3.4394583950520197,40.0,71.79170620450945,1.2027439024390243,1.0158210699492818,22.119999999999997,0.13719512195121952,0.21966463414634146,16.05487804878049,12.184317073170732,16.511816146710075,64.48286585365857
21256048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22509,3970,127,4.803022670025189,3.4955957506255664,31.25984251968504,19.79266041552296,1.1586901763224182,1.0116541504715069,17.619999999999997,0.1239294710327456,0.21234256926952141,12.553508796287115,13.112282115869014,14.373224008761618,77.08107092564313
24461370,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,23,42,20,0,0,0,0,0,28,29753,5345,197,4.714499532273153,3.387530141232138,27.131979695431472,14.159184033318502,1.332647333956969,1.0968273982332066,15.619999999999997,0.17324602432179606,0.24097287184284377,10.922090287901307,12.69377736202058,15.514707584144851,66.55407615637749
22634386,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17356,3371,150,4.311183625037081,3.1047282968770666,22.473333333333333,16.279313948684102,1.2138831207356868,1.055073013336142,13.119999999999997,0.1287451794719668,0.2014239098190448,9.04083140512212,10.482420646692379,12.846367784722204,81.33005465242759
21296403,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,867,289,290,288,287,0,0,0,0,0,23,33291,6246,165,4.497918667947486,3.3942322137246217,37.85454545454545,25.153493319300207,1.1303234069804675,1.0030598318775428,20.619999999999997,0.12183797630483509,0.18860070445084853,15.190553372340114,11.20146013448607,15.39770804877821,72.78727613308884
24495406,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.704,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23082,3989,123,4.912760090248183,3.4036988152193954,32.43089430894309,25.204761877962724,1.3243920782150915,1.0308503831276814,18.119999999999997,0.16344948608673854,0.29832038104788167,13.037737518011932,13.733326648282777,16.281838266324584,61.874072459426046
21849171,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0001,0.03,0.07,0.02,0.10,10,0,0,0,0,0,0,0,0,0,17,21239,3811,132,4.690894778273419,3.1414540178304864,28.87121212121212,16.19462039744237,1.3400682235633692,0.9650018515090841,16.119999999999997,0.1464182629231173,0.24429283652584624,11.607052153654095,12.508443977958539,14.874696292769784,64.16094798350868
20729148,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,199,93,97,0,0,0,0,0,0,24,24964,4449,134,4.748482805124747,3.288973302104236,33.201492537313435,22.600412482344744,1.25668689593167,0.9950801713817431,18.619999999999997,0.13373791863340076,0.2142054394245898,13.334092182378734,12.752375814789843,15.16700798815738,66.8197736788076
21393391,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14171,2495,85,4.805210420841683,3.2821924983221127,29.352941176470587,15.762150175380912,1.448496993987976,1.137990529158297,16.619999999999997,0.17875751503006013,0.27414829659318635,11.812679476600259,13.16870541082164,16.21497906193273,54.49891901449962
21907980,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19227,3458,115,4.696067090803933,3.2240403788730148,30.069565217391304,18.083006338282317,1.334008097165992,1.083043984933316,17.119999999999997,0.16483516483516483,0.25216888374783114,12.093760152890589,12.509924812030071,15.847528225285508,63.45730628410493
19647250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16817,3064,102,4.601501305483029,3.1917925012762045,30.03921568627451,20.0380438011988,1.2526109660574412,0.9980009482835986,17.119999999999997,0.1491514360313316,0.25097911227154046,12.075346848922337,11.95458224543081,15.221233964835545,70.37430834997186
21420678,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,115,130,0,0,0,0,0,0,0,0,24,18320,3329,133,4.657254430759988,3.234426783564333,25.030075187969924,19.20106525202406,1.28597176329228,1.1039853701217028,14.619999999999997,0.15049564433763893,0.1835386001802343,10.072228332923025,12.422048663262238,14.216710938150268,72.63626250968365
19665644,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,20,28688,4800,172,5.097291666666667,3.6132458958200266,27.906976744186046,17.90953740295265,1.3925,1.0479276819690297,15.619999999999997,0.173125,0.22354166666666667,11.23204069767442,14.923141666666666,15.68596497359577,60.703918604651165
21963002,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,21,851,568,283,0,0,0,0,0,25,32900,5684,158,4.927867698803659,3.5277843356111487,35.9746835443038,26.283110599117826,1.3159746657283604,1.0493315507779553,19.619999999999997,0.16220971147079521,0.226073187895848,14.454757302309838,13.758494018296972,16.92918790560885,58.989239481912364
19699049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35110,6215,293,4.794207562349155,3.3791564536117837,21.21160409556314,11.084927317451198,1.3670152855993565,1.1233962058810791,12.619999999999997,0.18471440064360417,0.15559131134352372,8.558527398482697,13.378078841512465,14.437002875435084,69.65572868129789
21458217,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0.001,0,0,0,0,52,0,0,0,0,0,0,0,0,0,36,26846,4662,155,4.87022737022737,3.504571065959262,30.07741935483871,20.929856721629378,1.3296868296868296,1.0576090712147552,17.119999999999997,0.16302016302016303,0.23316173316173316,12.09617580714355,13.533805233805232,15.778964770410685,63.81491356333294
22067757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30473,5341,173,4.854896086875117,3.470597323285779,30.872832369942195,23.078884227007112,1.3948698745553267,1.1236100191382348,17.119999999999997,0.18816700992323535,0.19771578356113087,12.424399751946172,13.425703051862943,16.8981797418134,57.49308375712805
22137068,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3275,520,13,5.371153846153846,3.6776068985646724,40.0,18.76610419524166,1.4807692307692308,1.1762720604093864,26.83,0.20384615384615384,0.5057692307692307,16.08153846153846,16.306384615384612,19.441812881015885,40.9619230769231
23260866,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,23,24722,4679,154,4.436204317161787,3.348271937210821,30.383116883116884,16.67615339886052,1.2930113272066681,1.1713143664872765,17.119999999999997,0.16328275272494122,0.18871553750801454,12.218559854336732,10.97473819192135,15.85332249812609,66.60737808195225
